1,2033.8206473201922
2,2278.5943387782145
3,2381.7939049806505
4,2428.5750701093903
5,2402.6195542048
6,2404.1044285972403
7,2423.77384197205
8,2407.9185110447434
9,2438.1101399352983
10,2366.943701383549
11,2350.5842082337804
12,2462.475540679122
13,2435.9939685556305
14,2464.120895939379
15,2514.7483321603004
16,2492.447436856046
17,2511.541726670881
18,2473.524104258561
19,2502.8979297531578
20,2472.430385109885
21,2461.566800522159
22,2503.0995639937146
23,2488.1488374161872
24,2504.2900077588806
25,2473.457682988619
26,2508.0123642829208
27,2505.366155630295
28,2539.0523871551472
29,2529.5188844423465
30,2544.432400757784
31,2545.7813271337604
32,2502.1689315397
33,2494.446319924329
34,2469.1486975004054
35,2499.743460816265
36,2510.80766190944
37,2503.4770600827596
38,2438.419301159075
39,2483.7616815662604
40,2515.478922928396
41,2501.626970971676
42,2527.1519670971943
43,2511.8682405712448
44,2573.7634975136125
45,2528.5203486414266
46,2529.8969146763643
47,2516.854285791251
48,2465.7107637155177
49,2572.2213104109187
50,2601.6073333248023
51,2570.721864731135
52,2544.6161154474876
53,2581.5322932705335
54,2532.2506515529844
55,2568.714560823247
56,2567.528905613061
57,2598.9222909690557
58,2585.491026403494
59,2522.3261709369144
60,2570.3779421269983
61,2573.8153093476953
62,2605.725625868023
63,2573.4897978028857
64,2562.5713590651008
65,2583.6706721049936
66,2571.9020823883093
67,2587.8829379931444
68,2589.4519066915122
69,2583.145040441088
70,2558.1261530807346
71,2611.4550717549223
72,2592.7543710187815
73,2561.7032564094734
74,2567.219132870235
75,2565.6368128036543
76,2579.4322899567155
77,2563.950001200554
78,2615.2945385673383
79,2594.742564896975
80,2605.50809016725
81,2568.9721237347053
82,2572.157411394064
83,2536.2333960783544
84,2582.643005207258
85,2606.5962751981265
86,2584.6053069505306
87,2618.2328954001528
88,2599.840069081321
89,2610.443413223513
90,2604.2463399266576
91,2563.6220602198805
92,2622.740999671199
93,2582.5880073906496
94,2600.043181524789
95,2607.8951922811884
96,2612.9882066543782
97,2548.246116613163
98,2619.1047944880743
99,2600.579124679708
100,2627.275956629642
