1,1675.9502387521438
2,1617.4628846397266
3,1622.253126763358
4,1586.3663954392227
5,1582.431552148901
6,1599.3108451485477
7,1694.5979080716643
8,1707.6096808064017
9,1699.944965974609
10,1654.4582066702296
11,1731.3220977222622
12,1728.20622079469
13,1682.663677265279
14,1760.4755479589141
15,1742.0464880102404
16,1776.0948785917533
17,1730.9006930105088
18,1704.1479978037712
19,1732.6772500948664
20,1713.0357729948657
21,1722.8248879739153
22,1711.3565828181295
23,1706.1734372015599
24,1677.6979326282697
25,1657.867383469523
26,1676.2166676964375
27,1714.8412958215679
28,1701.7916654661326
29,1727.4318447478024
30,1693.723604804472
31,1694.4278756682384
32,1715.4813728772756
33,1671.4332439481607
34,1680.9483033933398
35,1689.9911578850586
36,1731.398023865145
37,1710.7176640719324
38,1711.9212505220783
39,1722.8099033434783
40,1707.2984517478849
41,1707.201234910277
42,1740.437410582985
43,1694.030775258754
44,1730.2489172511835
45,1719.2939756952396
46,1720.1342824412582
47,1701.9459325660541
48,1727.1158202450001
49,1734.8426321252748
50,1740.1961132811282
51,1718.0212205816442
52,1713.4755409928098
53,1762.2894506138389
54,1700.5736425457987
55,1720.8593104484091
56,1749.2749653119115
57,1712.1406533574582
58,1739.4485173970115
59,1720.2993542164418
60,1742.0293628855657
61,1715.9002929263388
62,1666.0779910874767
63,1733.7086929397096
64,1681.4288705128392
65,1675.37727115031
66,1745.9948952153186
67,1752.292957528236
68,1733.1745242755912
69,1745.0730329046614
70,1723.4469152523443
71,1753.1756911960724
72,1708.9039621588354
73,1735.481499826324
74,1776.1313618136423
75,1764.9098170391576
76,1750.7123884767282
77,1733.9923926034792
78,1719.3429873354949
79,1779.8897808145086
80,1760.340975024666
81,1752.5041488357854
82,1739.6103028764085
83,1741.0273235953055
84,1762.6183153673112
85,1752.4726497155973
86,1728.1925129186939
87,1752.3963918932332
88,1754.4777535663686
89,1740.8460914738882
90,1728.6989462718248
91,1692.1485135393464
92,1711.829675253429
93,1722.5256445268406
94,1697.9464078514065
95,1687.865396381866
96,1712.0550841415898
97,1712.8668170779902
98,1709.7880840402984
99,1700.9204406249926
100,1737.1641853234532
