1,1656.111101833618
2,2017.9439469996928
3,2041.2003564860051
4,2116.9878920947053
5,2067.9834328087395
6,2099.5294195379447
7,2097.514538751941
8,2072.4712872355412
9,2089.0074546875185
10,2105.8792041381053
11,2113.452304709569
12,2082.2662663221595
13,2118.0816659971497
14,2151.2866611898808
15,2105.89944471081
16,2097.7740954276287
17,2126.655511691927
18,2136.5734702935288
19,2124.698931426036
20,2104.1806572284836
21,2140.331162883386
22,2122.0551098841333
23,2162.2490616711234
24,2161.4410583930585
25,2153.557192006077
26,2152.2055582868334
27,2169.5961931134866
28,2127.286864124083
29,2191.444549472867
30,2196.7583962572207
31,2138.9687963843203
32,2174.5246461500737
33,2181.7489502043104
34,2165.6016212838945
35,2158.9422652631533
36,2207.6282021242637
37,2165.501086787888
38,2208.6764324304368
39,2151.6806291704997
40,2174.081660225232
41,2199.1059742358198
42,2180.020477779085
43,2211.04826831802
44,2177.1540421423683
45,2214.924045730204
46,2211.8375271684854
47,2164.0305336289457
48,2172.423037251468
49,2175.6570279766647
50,2214.7007186145383
51,2198.121136675912
52,2219.4124861185455
53,2200.799744712702
54,2226.3240348226614
55,2226.922802484205
56,2234.435674505821
57,2224.026655955894
58,2227.4957327440857
59,2211.792041437426
60,2210.8457048517052
61,2249.9333293891564
62,2193.3913092211656
63,2237.890570591057
64,2229.919857550369
65,2190.700100527932
66,2207.497516070006
67,2223.7893565870763
68,2216.03812905809
69,2193.81470699923
70,2230.2196490111223
71,2215.510930241029
72,2265.568231131785
73,2247.6998307500007
74,2224.554722841699
75,2214.7244734339474
76,2231.953090160502
77,2245.6221545871554
78,2266.1442421825127
79,2235.399215148858
80,2250.777458803447
81,2261.8547313791764
82,2242.4689366146995
83,2212.085726225815
84,2237.5903083580743
85,2232.6436022693597
86,2245.3441282193658
87,2239.5569725402775
88,2236.7063275449786
89,2246.5248554830946
90,2254.486138277204
91,2234.7407699057994
92,2253.4359108049207
93,2272.728368792885
94,2274.100780499657
95,2259.0039776350254
96,2252.8986177717525
97,2245.299964053542
98,2259.4026048154115
99,2256.611248982922
100,2267.240543377087
